,Area,Section,Field,Var,Cat,Age,Ha,T/Cane,TCH,TCHM,Month Cut,Year,Date Cut
,2,18,1809,NCo376,1,12.42,14.6,1197.9299999999998,82.05,6.606280193236715,June,1995.0,17/06/1995
,3,62,6336,NCo376,1,12.42,14.7,1859.991,126.53,10.187600644122384,September,1995.0,21/09/1995
,2,9,0917,NCo376,1,12.45,12.8,2322.944,181.48,14.576706827309238,July,1995.0,18/07/1995
,2,19,1930,NCo376,P,12.45,6.9,746.994,108.26,8.69558232931727,December,1995.0,14/12/1995
,1,6,0619,NCo376,7,12.49,8.6,1057.0259999999998,122.90999999999998,9.840672538030423,November,1995.0,01/11/1995
,1,2,0231,NCo376,2,12.52,6.6,479.02799999999996,72.58,5.797124600638978,November,1995.0,27/11/1995
,1,8,0801,NCo376,P,12.55,18.2,1348.984,74.12,5.90597609561753,November,1995.0,15/11/1995
,3,66,6606,NCo376,1,12.55,6.4,835.008,130.47,10.39601593625498,September,1995.0,16/09/1995
,1,1,0106,NCo376,1,12.59,14.9,2337.065,156.85,12.458300238284352,May,1995.0,15/05/1995
,1,23,2310,NCo376,P,12.59,14.8,1695.9320000000002,114.59000000000002,9.101667990468627,September,1995.0,26/09/1995
,3,62,6324,NCo376,1,12.59,8.7,1224.96,140.8,11.18347895154885,July,1995.0,31/07/1995
,1,2,0224,NCo376,1,12.68,7.6,1289.036,169.61,13.376182965299686,May,1995.0,25/05/1995
,2,11,1122,NCo376,2,12.68,10,629,62.9,4.960567823343848,December,1995.0,13/12/1995
,2,20,2014,NCo376,1,12.75,27.5,3207.05,116.62,9.146666666666667,November,1995.0,29/11/1995
,1,6,0618,NCo376,2,12.82,10,1008,100.8,7.862714508580343,October,1995.0,28/10/1995
,1,6,0620,NCo376,6,12.85,2.8,327.99199999999996,117.14,9.115953307392996,October,1995.0,25/10/1995
,2,11,1115,NCo376,2,12.88,12,1263,105.25,8.171583850931677,November,1995.0,14/11/1995
,1,1,0125,NCo376,1,12.98,8,1197.04,149.63,11.527734976887519,June,1995.0,28/06/1995
,1,6,0628,NCo376,1,12.98,8.2,1040.0059999999999,126.83,9.771186440677965,July,1995.0,08/07/1995
,2,19,1932,NCo376,1,12.98,10.9,1366.969,125.41,9.661787365177195,July,1995.0,25/07/1995
,2,10,1006,NCo376,1,13.01,5.3,705.0060000000001,133.02,10.22444273635665,April,1995.0,29/04/1995
,2,11,1107,NCo376,1,13.05,14.9,2056.945,138.05,10.578544061302683,May,1995.0,11/05/1995
,1,6,0614,NCo376,1,13.08,9.4,1386.03,147.45,11.272935779816512,June,1995.0,15/06/1995
,1,8,0812,NCo376,1,13.08,5.6,801.976,143.21,10.948776758409787,May,1995.0,25/05/1995
,2,18,1819,NCo376,1,13.08,13.3,1779.008,133.76,10.226299694189601,October,1995.0,08/10/1995
,1,6,0643,NCo376,1,13.11,12.4,1819.948,146.77,11.195270785659803,April,1995.0,25/04/1995
,2,9,0902,NCo376,1,13.11,9.9,831.006,83.94,6.402745995423341,November,1995.0,12/11/1995
,2,10,1004,NCo376,1,13.11,6.6,1124.9699999999998,170.45,13.001525553012966,April,1995.0,25/04/1995
,2,18,1805,NCo376,1,13.11,15.4,2352.042,152.73,11.649885583524027,April,1995.0,25/04/1995
,2,9,0944,NCo376,1,13.14,19.6,2677.9480000000003,136.63,10.398021308980212,July,1995.0,11/07/1995
,1,6,0609,NCo376,1,13.18,12.7,1692.0209999999997,133.23,10.108497723823975,June,1995.0,29/06/1995
,2,9,0927,NCo376,1,13.18,8.9,1631.9930000000002,183.37,13.912746585735965,May,1995.0,05/05/1995
,1,2,0246,NCo376,1,13.21,13.5,1877.9850000000001,139.11,10.530658591975776,April,1995.0,28/04/1995
,1,6,0613,NCo376,1,13.21,19.8,2469.06,124.69999999999999,9.439818319454957,June,1995.0,22/06/1995
,2,26,2611,NCo376,1,13.21,6.3,926.9819999999999,147.14,11.138531415594246,April,1995.0,29/04/1995
,3,62,6312,NCo376,1,13.24,6.7,687.018,102.54,7.744712990936557,June,1995.0,14/06/1995
,1,1,0130,NCo376,1,13.28,7.1,970.002,136.62,10.28765060240964,July,1995.0,08/07/1995
,2,18,1842,NCo376,1,13.31,12.9,1683.063,130.47,9.802404207362885,July,1995.0,16/07/1995
,3,62,6328,NCo376,1,13.31,15,1783.0500000000002,118.87000000000002,8.930879038317055,September,1995.0,13/09/1995
,3,61,6106,NCo376,1,13.34,13.6,1812.064,133.24,9.9880059970015,June,1995.0,17/06/1995
,1,8,0807,NCo376,1,13.37,10.5,1298.955,123.71,9.252804786836201,June,1995.0,24/06/1995
,2,11,1117,NCo376,1,13.37,14,1763.02,125.92999999999999,9.418848167539267,July,1995.0,08/07/1995
,1,6,0652,NCo376,1,13.44,15.7,2515.9249999999997,160.25,11.923363095238095,May,1995.0,13/05/1995
,3,64,6441,NCo376,1,13.44,14.4,1599.984,111.10999999999999,8.267113095238095,October,1995.0,18/10/1995
,1,7,0704,NCo376,1,13.47,13.6,1651.992,121.47,9.017817371937639,September,1995.0,15/09/1995
,3,62,6335,NCo376,1,13.47,14.8,1806.044,122.03,9.05939123979213,September,1995.0,18/09/1995
,1,6,0615,NCo376,1,13.51,5.2,446.004,85.77,6.348630643967431,December,1995.0,11/12/1995
,1,6,0653,NCo376,2,13.51,15.7,987.059,62.87,4.65358993338268,December,1995.0,12/12/1995
,2,9,0932,NCo376,1,13.51,10.3,1077.998,104.66,7.7468541820873424,August,1995.0,12/08/1995
,2,18,1840,NCo376,1,13.51,9.5,1451.98,152.84,11.313101406365655,November,1995.0,21/11/1995
,2,18,1845,NCo376,1,13.51,5.1,1044.021,204.71,15.152479644707626,May,1995.0,30/05/1995
,1,6,0635,NCo376,1,13.54,18.7,2439.041,130.43,9.632939438700149,May,1995.0,26/05/1995
,1,3,0301,NCo376,1,13.57,8.3,1342.027,161.69,11.915254237288135,June,1995.0,29/06/1995
,1,6,0657,NCo376,1,13.57,19.9,2784.0099999999998,139.9,10.309506263817244,August,1995.0,03/08/1995
,1,2,0233,NCo376,1,13.6,12.9,1558.965,120.85,8.886029411764707,August,1995.0,23/08/1995
,1,7,0706,NCo376,1,13.64,13.8,1697.9520000000002,123.04,9.020527859237538,September,1995.0,18/09/1995
,2,9,0940,NCo376,1,13.64,14.8,2095.976,141.62,10.382697947214076,June,1995.0,08/06/1995
,2,18,1808,NCo376,1,13.64,23.3,3412.052,146.44,10.736070381231672,May,1995.0,18/05/1995
,3,61,6116,NCo376,1,13.64,14.9,1793.066,120.34,8.82258064516129,November,1995.0,12/11/1995
,1,22,2211,NCo376,1,13.67,23,2863.96,124.52,9.108997805413313,May,1995.0,20/05/1995
,3,62,6316,NCo376,1,13.67,7,835.0300000000001,119.29,8.726408193123628,September,1995.0,01/09/1995
,2,15,1519,NCo376,1,13.7,14.6,2172.042,148.77,10.859124087591242,May,1995.0,19/05/1995
,3,64,6403,NCo376,P,13.7,6.9,797.0190000000001,115.51,8.43138686131387,August,1995.0,22/08/1995
,1,3,0302,NCo376,1,13.74,8.2,1215.9779999999998,148.29,10.792576419213972,July,1995.0,06/07/1995
,1,6,0654,NCo376,2,13.74,8.7,677.0339999999999,77.82,5.663755458515284,December,1995.0,10/12/1995
,1,3,0310,NCo376,1,13.77,7.3,977.981,133.97,9.729121278140886,July,1995.0,11/07/1995
,1,6,0636,NCo376,1,13.77,13.9,2172.014,156.26,11.347857661583152,June,1995.0,06/06/1995
,1,6,0647,NCo376,1,13.77,12.6,1078.056,85.56,6.213507625272332,December,1995.0,02/12/1995
,1,23,2309,NCo376,P,13.77,14.6,1877.9979999999998,128.63,9.341321713870734,September,1995.0,23/09/1995
,1,3,0306,NCo376,1,13.8,7.3,691.967,94.79,6.868840579710145,December,1995.0,06/12/1995
,1,2,0227,NCo376,2,13.83,3.6,240.012,66.67,4.820679681851049,March,1995.0,08/03/1995
,1,2,0236,NCo376,1,13.83,7.6,1008.9759999999999,132.76,9.599421547360809,May,1995.0,24/05/1995
,1,22,2204,NCo376,1,13.83,14.7,1998.0239999999997,135.92,9.827910339840924,October,1995.0,11/10/1995
,2,9,0901,NCo376,1,13.83,4.7,416.98400000000004,88.72,6.415039768618945,November,1995.0,12/11/1995
,3,64,6402,NCo376,P,13.9,15.1,1259.038,83.38000000000001,5.998561151079137,September,1995.0,07/09/1995
,1,7,0705,NCo376,1,13.93,9.7,1141.011,117.63000000000001,8.444364680545586,September,1995.0,24/09/1995
,1,1,0117,NCo376,1,14,11.6,1316.02,113.45,8.10357142857143,May,1995.0,01/05/1995
,1,2,0240,NCo376,1,14,12.2,1611.01,132.05,9.432142857142859,June,1995.0,13/06/1995
,1,6,0624,NCo376,1,14,18.6,2591.9100000000003,139.35,9.953571428571427,August,1995.0,11/08/1995
,2,9,0914,NCo376,1,14,8.4,1244.9640000000002,148.21,10.586428571428572,September,1995.0,26/09/1995
,2,10,1018,NCo376,1,14.03,8.1,1053,130.0,9.265858873841768,June,1995.0,22/06/1995
,3,64,6401,NCo376,P,14.03,14.8,1379.064,93.18,6.641482537419815,August,1995.0,15/08/1995
,3,65,6519,NCo376,4,14.03,3.2,296,92.5,6.593014967925874,June,1995.0,12/06/1995
,2,10,1008,NCo376,P,14.06,12.2,1984.9399999999998,162.7,11.571834992887624,September,1995.0,21/09/1995
,3,64,6410,NCo376,P,14.06,15.1,1569.947,103.97,7.394736842105263,September,1995.0,27/09/1995
,1,8,0844,NCo376,1,14.1,14,371,26.5,1.8794326241134751,July,1995.0,14/07/1995
,3,64,6435,NCo376,P,14.1,12,1887,157.25,11.152482269503546,May,1995.0,15/05/1995
,2,20,2009,NCo376,1,14.13,15,2086.95,139.13,9.846426043878273,June,1995.0,26/06/1995
,3,61,6120,NCo376,1,14.13,14.9,1301.068,87.32,6.179759377211606,December,1995.0,19/12/1995
,3,64,6407,NCo376,P,14.13,14.9,1504.006,100.94,7.143665958952583,November,1995.0,30/11/1995
,1,2,0215,NCo376,1,14.16,14.8,2222.072,150.14000000000001,10.60310734463277,June,1995.0,10/06/1995
,1,3,0309,NCo376,1,14.16,7.1,1134.012,159.72,11.279661016949152,July,1995.0,25/07/1995
,1,6,0627,NCo376,1,14.16,14.4,1993.968,138.47,9.778954802259888,July,1995.0,14/07/1995
,2,9,0913,NCo376,1,14.16,9.1,1392.027,152.97,10.802966101694915,July,1995.0,26/07/1995
,2,9,0935,NCo376,1,14.16,17.1,1375.011,80.41,5.678672316384181,December,1995.0,16/12/1995
,2,9,0915,NCo376,P,14.2,17.7,2039.04,115.2,8.112676056338028,November,1995.0,22/11/1995
,3,64,6404,NCo376,P,14.2,3.4,425,125.0,8.802816901408452,August,1995.0,26/08/1995
,2,11,1127,NCo376,1,14.26,15.4,2166.01,140.65,9.863253856942498,July,1995.0,28/07/1995
,3,61,6115,NCo376,1,14.26,14.7,1776.936,120.88,8.476858345021038,November,1995.0,27/11/1995
,3,64,6415,NCo376,P,14.26,14.9,1242.958,83.42,5.849929873772791,November,1995.0,05/11/1995
,3,65,6537,NCo376,1,14.26,15.8,2015.9220000000003,127.59,8.947405329593268,June,1995.0,15/06/1995
,2,9,0946,NCo376,2,14.33,10.9,1295.029,118.81,8.290997906489881,November,1995.0,15/11/1995
,2,11,1111,NCo376,1,14.33,8.5,1329.995,156.47,10.919050942079553,June,1995.0,29/06/1995
,1,7,0744,NCo376,1,14.36,13.7,1299.0339999999999,94.82,6.603064066852368,November,1995.0,17/11/1995
,3,64,6405,NCo376,P,14.36,11.8,901.9920000000001,76.44,5.323119777158775,November,1995.0,29/11/1995
,2,11,1120,NCo376,1,14.39,12.6,1453.032,115.32,8.01389854065323,October,1995.0,20/10/1995
,1,1,0127,NCo376,1,14.43,7.8,1100.0339999999999,141.03,9.773388773388774,August,1995.0,07/08/1995
,1,1,0132,NCo376,1,14.43,6.9,1057.011,153.19,10.616077616077616,July,1995.0,26/07/1995
,1,8,0840,NCo376,1,14.43,13.8,1383.036,100.22,6.945252945252945,November,1995.0,30/11/1995
,2,9,0905,NCo376,1,14.43,10.5,1132.005,107.81000000000002,7.471240471240472,November,1995.0,22/11/1995
,1,6,0646,NCo376,1,14.46,11.9,1603.0490000000002,134.71,9.316044260027663,November,1995.0,06/11/1995
,1,7,0730,NCo376,P,14.46,11.1,1457.985,131.35,9.083679114799446,June,1995.0,07/06/1995
,3,61,6126,NCo376,P,14.46,10.8,1273.968,117.96,8.157676348547717,November,1995.0,14/11/1995
,1,6,0651,NCo376,1,14.49,17,2248.08,132.24,9.126293995859214,August,1995.0,10/08/1995
,1,22,2215,NCo376,1,14.49,14.2,2028.0439999999999,142.82,9.856452726017944,July,1995.0,15/07/1995
,3,65,6505,NCo376,2,14.49,12.8,1062.016,82.97,5.726017943409247,February,1995.0,05/02/1996
,2,9,0918,NCo376,1,14.52,6.9,1122.0090000000002,162.61,11.199035812672177,July,1995.0,13/07/1995
,2,19,1910,NCo376,1,14.52,22.7,3451.9889999999996,152.07,10.473140495867769,June,1995.0,15/06/1995
,3,64,6426,NCo376,P,14.52,12.9,1180.995,91.54999999999998,6.305096418732782,November,1995.0,17/11/1995
,1,7,0729,NCo376,P,14.56,14.2,1744.0439999999999,122.82,8.43543956043956,June,1995.0,01/06/1995
,1,1,0134,NCo376,1,14.59,8.5,1196.97,140.82,9.651816312542838,August,1995.0,11/08/1995
,3,61,6122,NCo376,1,14.59,14.7,1617,110.0,7.539410555174777,December,1995.0,12/12/1995
,3,64,6414,NCo376,P,14.59,11.8,1293.044,109.58,7.5106237148732005,November,1995.0,02/11/1995
,1,6,0622,NCo376,1,14.62,12.6,1651.986,131.11,8.967852257181944,July,1995.0,24/07/1995
,1,7,0735,NCo376,1,14.62,6.4,603.008,94.22,6.444596443228455,September,1995.0,12/09/1995
,1,6,0644,NCo376,1,14.66,13,2186.99,168.23,11.47544338335607,November,1995.0,01/11/1995
,1,2,0234,NCo376,1,14.69,9.4,1279.9979999999998,136.17,9.269571136827773,June,1995.0,24/06/1995
,2,15,1525,NCo376,1,14.69,16.4,1823.024,111.16,7.567052416609939,November,1995.0,27/11/1995
,2,9,0904,NCo376,1,14.72,8.9,931.029,104.61,7.106657608695651,December,1995.0,15/12/1995
,2,9,0926,NCo376,1,14.72,9.6,1614.048,168.13,11.421875,June,1995.0,14/06/1995
,3,64,6408,NCo376,P,14.72,15.1,1312.039,86.89,5.902853260869565,December,1995.0,01/12/1995
,1,3,0308,NCo376,1,14.75,7.1,1061.024,149.44,10.131525423728814,August,1995.0,17/08/1995
,2,9,0911,NCo376,1,14.79,16.1,2761.9550000000004,171.55,11.599053414469237,May,1995.0,15/05/1995
,2,15,1540,NCo376,1,14.79,12.8,1587.968,124.06,8.388100067613253,November,1995.0,12/11/1995
,3,65,6548,NCo376,P,14.79,19.9,1909.007,95.93,6.4861392832995275,November,1995.0,16/11/1995
,2,10,1022,NCo376,1,14.82,16.1,2424.9820000000004,150.62,10.163292847503374,July,1995.0,25/07/1995
,3,64,6406,NCo376,P,14.85,14,1339.9399999999998,95.71,6.445117845117845,December,1995.0,10/12/1995
,2,9,0909,NCo376,2,14.92,9.4,1399.0020000000002,148.83,9.97520107238606,May,1995.0,10/05/1995
,2,19,1905,NCo376,1,14.95,11.9,1738.947,146.13,9.774581939799331,July,1995.0,26/07/1995
,3,61,6107,NCo376,1,15.02,11.5,1506.0400000000002,130.96,8.719041278295606,November,1995.0,07/11/1995
,3,64,6411,NCo376,P,15.02,7,756,108.0,7.1904127829560585,September,1995.0,22/09/1995
,2,19,1927,NCo376,1,15.05,24.3,3729.0780000000004,153.46,10.196677740863787,November,1995.0,05/11/1995
,2,11,1123,NCo376,1,15.08,19,1238.9899999999998,65.21,4.324270557029177,August,1995.0,12/08/1995
,3,64,6412,NCo376,P,15.08,2.6,270.01,103.85,6.886604774535809,September,1995.0,26/09/1995
,2,11,1116,NCo376,1,15.12,15.4,2299.066,149.29,9.873677248677248,September,1995.0,08/09/1995
,2,15,1517,NCo376,1,15.15,14.1,1527.03,108.3,7.148514851485148,October,1995.0,13/10/1995
,1,6,0642,NCo376,1,15.18,10.8,1546.9920000000002,143.24,9.436100131752307,September,1995.0,09/09/1995
,1,7,0743,NCo376,1,15.28,13.8,1359.0240000000001,98.48,6.445026178010472,October,1995.0,14/10/1995
,1,6,0626,NCo376,1,15.35,6.2,885.98,142.9,9.309446254071663,July,1995.0,30/07/1995
,1,3,0303,NCo376,1,15.38,2,303,151.5,9.850455136540962,December,1995.0,04/12/1995
,2,19,1934,NCo376,1,15.38,9.9,1287,130.0,8.452535760728217,October,1995.0,29/10/1995
,2,26,2629,NCo376,1,15.38,6.2,605.9879999999999,97.74,6.355006501950585,December,1995.0,12/12/1995
,2,15,1535,NCo376,1,15.41,11.6,1527.024,131.64,8.5425048669695,September,1995.0,11/09/1995
,1,3,0307,NCo376,1,15.44,6.7,893.9810000000001,133.43,8.641839378238343,September,1995.0,09/09/1995
,1,6,0625,NCo376,1,15.48,10.6,1454.0019999999997,137.17,8.86111111111111,September,1995.0,23/09/1995
,2,15,1541,NCo376,1,15.51,11.5,1131.9450000000002,98.43000000000002,6.346228239845263,December,1995.0,15/12/1995
,2,26,2638,NCo376,1,15.58,15,670.9499999999999,44.73,2.8709884467265723,July,1995.0,29/07/1995
,1,24,2405,NCo376,P,15.64,12.6,1824.984,144.84,9.26086956521739,June,1995.0,24/06/1995
,3,62,6213,NCo376,1,15.67,5.5,654.995,119.09,7.599872367581366,November,1995.0,16/11/1995
,2,19,1929,NCo376,1,15.71,7,1399.02,199.85999999999999,12.721833227243792,December,1995.0,15/12/1995
,1,3,0324,NCo376,1,15.74,15.9,1542.9360000000001,97.04,6.165184243964422,September,1995.0,22/09/1995
,1,3,0326,NCo376,1,15.74,4,509,127.25,8.084498094027953,September,1995.0,21/09/1995
,2,9,0923,NCo376,1,15.74,17.4,2415.99,138.85,8.821473951715374,September,1995.0,14/09/1995
,1,3,0319,NCo376,1,15.77,14,1240.96,88.64,5.6207989854153455,December,1995.0,17/12/1995
,2,15,1515,NCo376,1,15.77,8.6,1151.9699999999998,133.95,8.493975903614457,May,1995.0,30/05/1995
,1,2,0211,NCo376,1,15.84,12.5,2363,189.04,11.934343434343434,August,1995.0,20/08/1995
,1,3,0323,NCo376,1,15.84,11.4,1251.036,109.74,6.928030303030303,September,1995.0,29/09/1995
,2,9,0916,NCo376,1,15.84,7.7,1197.9660000000001,155.58,9.821969696969697,November,1995.0,20/11/1995
,1,8,0830,NCo376,1,15.94,11.8,1238.056,104.92,6.582183186951067,October,1995.0,11/10/1995
,2,26,2630,NCo376,1,15.94,14.5,1254.975,86.55,5.429736511919699,December,1995.0,14/12/1995
,3,61,6124,NCo376,1,15.97,14.6,1124.0539999999999,76.99,4.820914214151534,August,1995.0,09/08/1995
,1,8,0826,NCo376,1,16,9.8,1307.026,133.37,8.335625,September,1995.0,29/09/1995
,1,22,2206,NCo376,1,16.04,7.4,685.018,92.57,5.771197007481296,June,1995.0,12/06/1995
,2,15,1538,NCo376,1,16.07,9.9,1256.0130000000001,126.87,7.8948350964530185,November,1995.0,27/11/1995
,2,26,2603,NCo376,1,16.07,5,733,146.6,9.12258867454885,September,1995.0,06/09/1995
